id;UF;Nome_UF;Município;Código Município Completo;Nome_Município
3487;35;São Paulo;19071;3519071;Hortolândia
3488;35;São Paulo;19105;3519105;Iacanga
3489;35;São Paulo;19204;3519204;Iacri
3490;35;São Paulo;19253;3519253;Iaras
3491;35;São Paulo;19303;3519303;Ibaté
3492;35;São Paulo;19402;3519402;Ibirá
3493;35;São Paulo;19501;3519501;Ibirarema
3494;35;São Paulo;19600;3519600;Ibitinga
3495;35;São Paulo;19709;3519709;Ibiúna
3496;35;São Paulo;19808;3519808;Icém
3497;35;São Paulo;19907;3519907;Iepê
3498;35;São Paulo;20004;3520004;Igaraçu do Tietê
3499;35;São Paulo;20103;3520103;Igarapava
3500;35;São Paulo;20202;3520202;Igaratá
3501;35;São Paulo;20301;3520301;Iguape
3502;35;São Paulo;20426;3520426;Ilha Comprida
3503;35;São Paulo;20442;3520442;Ilha Solteira
3504;35;São Paulo;20400;3520400;Ilhabela
3505;35;São Paulo;20509;3520509;Indaiatuba
3506;35;São Paulo;20608;3520608;Indiana
3507;35;São Paulo;20707;3520707;Indiaporã
3508;35;São Paulo;20806;3520806;Inúbia Paulista
3509;35;São Paulo;20905;3520905;Ipaussu
3510;35;São Paulo;21002;3521002;Iperó
3511;35;São Paulo;21101;3521101;Ipeúna
3512;35;São Paulo;21150;3521150;Ipiguá
3513;35;São Paulo;21200;3521200;Iporanga
3514;35;São Paulo;21309;3521309;Ipuã
3515;35;São Paulo;21408;3521408;Iracemápolis
3516;35;São Paulo;21507;3521507;Irapuã
3517;35;São Paulo;21606;3521606;Irapuru
3518;35;São Paulo;21705;3521705;Itaberá
3519;35;São Paulo;21804;3521804;Itaí
3520;35;São Paulo;21903;3521903;Itajobi
3521;35;São Paulo;22000;3522000;Itaju
3522;35;São Paulo;22109;3522109;Itanhaém
3523;35;São Paulo;22158;3522158;Itaoca
3524;35;São Paulo;22208;3522208;Itapecerica da Serra
3525;35;São Paulo;22307;3522307;Itapetininga
3526;35;São Paulo;22406;3522406;Itapeva
3527;35;São Paulo;22505;3522505;Itapevi
3528;35;São Paulo;22604;3522604;Itapira
3529;35;São Paulo;22653;3522653;Itapirapuã Paulista
3530;35;São Paulo;22703;3522703;Itápolis
3531;35;São Paulo;22802;3522802;Itaporanga
3532;35;São Paulo;22901;3522901;Itapuí
3533;35;São Paulo;23008;3523008;Itapura
3534;35;São Paulo;23107;3523107;Itaquaquecetuba
3535;35;São Paulo;23206;3523206;Itararé
3536;35;São Paulo;23305;3523305;Itariri
3537;35;São Paulo;23404;3523404;Itatiba
3538;35;São Paulo;23503;3523503;Itatinga
3539;35;São Paulo;23602;3523602;Itirapina
3540;35;São Paulo;23701;3523701;Itirapuã
3541;35;São Paulo;23800;3523800;Itobi
3542;35;São Paulo;23909;3523909;Itu
3543;35;São Paulo;24006;3524006;Itupeva
3544;35;São Paulo;24105;3524105;Ituverava
3545;35;São Paulo;24204;3524204;Jaborandi
3546;35;São Paulo;24303;3524303;Jaboticabal
3547;35;São Paulo;24402;3524402;Jacareí
3548;35;São Paulo;24501;3524501;Jaci
3549;35;São Paulo;24600;3524600;Jacupiranga
3550;35;São Paulo;24709;3524709;Jaguariúna
3551;35;São Paulo;24808;3524808;Jales
3552;35;São Paulo;24907;3524907;Jambeiro
3553;35;São Paulo;25003;3525003;Jandira
3554;35;São Paulo;25102;3525102;Jardinópolis
3555;35;São Paulo;25201;3525201;Jarinu
3556;35;São Paulo;25300;3525300;Jaú
3557;35;São Paulo;25409;3525409;Jeriquara
3558;35;São Paulo;25508;3525508;Joanópolis
3559;35;São Paulo;25607;3525607;João Ramalho
3560;35;São Paulo;25706;3525706;José Bonifácio
3561;35;São Paulo;25805;3525805;Júlio Mesquita
3562;35;São Paulo;25854;3525854;Jumirim
3563;35;São Paulo;25904;3525904;Jundiaí
3564;35;São Paulo;26001;3526001;Junqueirópolis
3565;35;São Paulo;26100;3526100;Juquiá
3566;35;São Paulo;26209;3526209;Juquitiba
3567;35;São Paulo;26308;3526308;Lagoinha
3568;35;São Paulo;26407;3526407;Laranjal Paulista
3569;35;São Paulo;26506;3526506;Lavínia
3570;35;São Paulo;26605;3526605;Lavrinhas
3571;35;São Paulo;26704;3526704;Leme
3572;35;São Paulo;26803;3526803;Lençóis Paulista
3573;35;São Paulo;26902;3526902;Limeira
3574;35;São Paulo;27009;3527009;Lindóia
3575;35;São Paulo;27108;3527108;Lins
3576;35;São Paulo;27207;3527207;Lorena
3577;35;São Paulo;27256;3527256;Lourdes
3578;35;São Paulo;27306;3527306;Louveira
3579;35;São Paulo;27405;3527405;Lucélia
3580;35;São Paulo;27504;3527504;Lucianópolis
3581;35;São Paulo;27603;3527603;Luís Antônio
3582;35;São Paulo;27702;3527702;Luiziânia
3583;35;São Paulo;27801;3527801;Lupércio
3584;35;São Paulo;27900;3527900;Lutécia
3585;35;São Paulo;28007;3528007;Macatuba
3586;35;São Paulo;28106;3528106;Macaubal
3587;35;São Paulo;28205;3528205;Macedônia
3588;35;São Paulo;28304;3528304;Magda
3589;35;São Paulo;28403;3528403;Mairinque
3590;35;São Paulo;28502;3528502;Mairiporã
3591;35;São Paulo;28601;3528601;Manduri
3592;35;São Paulo;28700;3528700;Marabá Paulista
3593;35;São Paulo;28809;3528809;Maracaí
3594;35;São Paulo;28858;3528858;Marapoama
3595;35;São Paulo;28908;3528908;Mariápolis
3596;35;São Paulo;29005;3529005;Marília
3597;35;São Paulo;29104;3529104;Marinópolis
3598;35;São Paulo;29203;3529203;Martinópolis
3599;35;São Paulo;29302;3529302;Matão
3600;35;São Paulo;29401;3529401;Mauá
3601;35;São Paulo;29500;3529500;Mendonça
3602;35;São Paulo;29609;3529609;Meridiano
3603;35;São Paulo;29658;3529658;Mesópolis
3604;35;São Paulo;29708;3529708;Miguelópolis
3605;35;São Paulo;29807;3529807;Mineiros do Tietê
3606;35;São Paulo;30003;3530003;Mira Estrela
3607;35;São Paulo;29906;3529906;Miracatu
3608;35;São Paulo;30102;3530102;Mirandópolis
3609;35;São Paulo;30201;3530201;Mirante do Paranapanema
3610;35;São Paulo;30300;3530300;Mirassol
3611;35;São Paulo;30409;3530409;Mirassolândia
3612;35;São Paulo;30508;3530508;Mococa
3613;35;São Paulo;30607;3530607;Mogi das Cruzes
3614;35;São Paulo;30706;3530706;Mogi Guaçu
3615;35;São Paulo;30805;3530805;Mogi Mirim
3616;35;São Paulo;30904;3530904;Mombuca
3617;35;São Paulo;31001;3531001;Monções
3618;35;São Paulo;31100;3531100;Mongaguá
3619;35;São Paulo;31209;3531209;Monte Alegre do Sul
3620;35;São Paulo;31308;3531308;Monte Alto
3621;35;São Paulo;31407;3531407;Monte Aprazível
3622;35;São Paulo;31506;3531506;Monte Azul Paulista
3623;35;São Paulo;31605;3531605;Monte Castelo
3624;35;São Paulo;31803;3531803;Monte Mor
3625;35;São Paulo;31704;3531704;Monteiro Lobato
3626;35;São Paulo;31902;3531902;Morro Agudo
3627;35;São Paulo;32009;3532009;Morungaba
3628;35;São Paulo;32058;3532058;Motuca
3629;35;São Paulo;32108;3532108;Murutinga do Sul
3630;35;São Paulo;32157;3532157;Nantes
3631;35;São Paulo;32207;3532207;Narandiba
3632;35;São Paulo;32306;3532306;Natividade da Serra
3633;35;São Paulo;32405;3532405;Nazaré Paulista
3634;35;São Paulo;32504;3532504;Neves Paulista
3635;35;São Paulo;32603;3532603;Nhandeara
3636;35;São Paulo;32702;3532702;Nipoã
3637;35;São Paulo;32801;3532801;Nova Aliança
3638;35;São Paulo;32827;3532827;Nova Campina
3639;35;São Paulo;32843;3532843;Nova Canaã Paulista
3640;35;São Paulo;32868;3532868;Nova Castilho
3641;35;São Paulo;32900;3532900;Nova Europa
3642;35;São Paulo;33007;3533007;Nova Granada
3643;35;São Paulo;33106;3533106;Nova Guataporanga
3644;35;São Paulo;33205;3533205;Nova Independência
3645;35;São Paulo;33304;3533304;Nova Luzitânia
3646;35;São Paulo;33403;3533403;Nova Odessa
3647;35;São Paulo;33254;3533254;Novais
3648;35;São Paulo;33502;3533502;Novo Horizonte
3649;35;São Paulo;33601;3533601;Nuporanga
3650;35;São Paulo;33700;3533700;Ocauçu
3651;35;São Paulo;33809;3533809;Óleo
3652;35;São Paulo;33908;3533908;Olímpia
3653;35;São Paulo;34005;3534005;Onda Verde
3654;35;São Paulo;34104;3534104;Oriente
3655;35;São Paulo;34203;3534203;Orindiúva
3656;35;São Paulo;34302;3534302;Orlândia
3657;35;São Paulo;34401;3534401;Osasco
3658;35;São Paulo;34500;3534500;Oscar Bressane
3659;35;São Paulo;34609;3534609;Osvaldo Cruz
3660;35;São Paulo;34708;3534708;Ourinhos
3661;35;São Paulo;34807;3534807;Ouro Verde
3662;35;São Paulo;34757;3534757;Ouroeste
3663;35;São Paulo;34906;3534906;Pacaembu
3664;35;São Paulo;35002;3535002;Palestina
3665;35;São Paulo;35101;3535101;Palmares Paulista
3666;35;São Paulo;35200;3535200;Palmeira d'Oeste
3667;35;São Paulo;35309;3535309;Palmital
3668;35;São Paulo;35408;3535408;Panorama
3669;35;São Paulo;35507;3535507;Paraguaçu Paulista
3670;35;São Paulo;35606;3535606;Paraibuna
3671;35;São Paulo;35705;3535705;Paraíso
3672;35;São Paulo;35804;3535804;Paranapanema
3673;35;São Paulo;35903;3535903;Paranapuã
3674;35;São Paulo;36000;3536000;Parapuã
3675;35;São Paulo;36109;3536109;Pardinho
3676;35;São Paulo;36208;3536208;Pariquera-Açu
3677;35;São Paulo;36257;3536257;Parisi
3678;35;São Paulo;36307;3536307;Patrocínio Paulista
3679;35;São Paulo;36406;3536406;Paulicéia
3680;35;São Paulo;36505;3536505;Paulínia
3681;35;São Paulo;36570;3536570;Paulistânia
3682;35;São Paulo;36604;3536604;Paulo de Faria
3683;35;São Paulo;36703;3536703;Pederneiras
3684;35;São Paulo;36802;3536802;Pedra Bela
3685;35;São Paulo;36901;3536901;Pedranópolis
3686;35;São Paulo;37008;3537008;Pedregulho
3687;35;São Paulo;37107;3537107;Pedreira
3688;35;São Paulo;37156;3537156;Pedrinhas Paulista
3689;35;São Paulo;37206;3537206;Pedro de Toledo
3690;35;São Paulo;37305;3537305;Penápolis
3691;35;São Paulo;37404;3537404;Pereira Barreto
3692;35;São Paulo;37503;3537503;Pereiras
3693;35;São Paulo;37602;3537602;Peruíbe
3694;35;São Paulo;37701;3537701;Piacatu
3695;35;São Paulo;37800;3537800;Piedade
3696;35;São Paulo;37909;3537909;Pilar do Sul
3697;35;São Paulo;38006;3538006;Pindamonhangaba
3698;35;São Paulo;38105;3538105;Pindorama
3699;35;São Paulo;38204;3538204;Pinhalzinho
3700;35;São Paulo;38303;3538303;Piquerobi
3701;35;São Paulo;38501;3538501;Piquete
3702;35;São Paulo;38600;3538600;Piracaia
3703;35;São Paulo;38709;3538709;Piracicaba
3704;35;São Paulo;38808;3538808;Piraju
3705;35;São Paulo;38907;3538907;Pirajuí
3706;35;São Paulo;39004;3539004;Pirangi
3707;35;São Paulo;39103;3539103;Pirapora do Bom Jesus
3708;35;São Paulo;39202;3539202;Pirapozinho
3709;35;São Paulo;39301;3539301;Pirassununga
3710;35;São Paulo;39400;3539400;Piratininga
3711;35;São Paulo;39509;3539509;Pitangueiras
3712;35;São Paulo;39608;3539608;Planalto
3713;35;São Paulo;39707;3539707;Platina
3714;35;São Paulo;39806;3539806;Poá
3715;35;São Paulo;39905;3539905;Poloni
3716;35;São Paulo;40002;3540002;Pompéia
3717;35;São Paulo;40101;3540101;Pongaí
3718;35;São Paulo;40200;3540200;Pontal
3719;35;São Paulo;40259;3540259;Pontalinda
3720;35;São Paulo;40309;3540309;Pontes Gestal
3721;35;São Paulo;40408;3540408;Populina
3722;35;São Paulo;40507;3540507;Porangaba
3723;35;São Paulo;40606;3540606;Porto Feliz
3724;35;São Paulo;40705;3540705;Porto Ferreira
3725;35;São Paulo;40754;3540754;Potim
3726;35;São Paulo;40804;3540804;Potirendaba
3727;35;São Paulo;40853;3540853;Pracinha
3728;35;São Paulo;40903;3540903;Pradópolis
3729;35;São Paulo;41000;3541000;Praia Grande
3730;35;São Paulo;41059;3541059;Pratânia
3731;35;São Paulo;41109;3541109;Presidente Alves
3732;35;São Paulo;41208;3541208;Presidente Bernardes
3733;35;São Paulo;41307;3541307;Presidente Epitácio
3734;35;São Paulo;41406;3541406;Presidente Prudente
3735;35;São Paulo;41505;3541505;Presidente Venceslau
3736;35;São Paulo;41604;3541604;Promissão
3737;35;São Paulo;41653;3541653;Quadra
3738;35;São Paulo;41703;3541703;Quatá
3739;35;São Paulo;41802;3541802;Queiroz
3740;35;São Paulo;41901;3541901;Queluz
3741;35;São Paulo;42008;3542008;Quintana
3742;35;São Paulo;42107;3542107;Rafard
3743;35;São Paulo;42206;3542206;Rancharia
3744;35;São Paulo;42305;3542305;Redenção da Serra
3745;35;São Paulo;42404;3542404;Regente Feijó
3746;35;São Paulo;42503;3542503;Reginópolis
3747;35;São Paulo;42602;3542602;Registro
3748;35;São Paulo;42701;3542701;Restinga
3749;35;São Paulo;42800;3542800;Ribeira
3750;35;São Paulo;42909;3542909;Ribeirão Bonito
3751;35;São Paulo;43006;3543006;Ribeirão Branco
3752;35;São Paulo;43105;3543105;Ribeirão Corrente
3753;35;São Paulo;43204;3543204;Ribeirão do Sul
3754;35;São Paulo;43238;3543238;Ribeirão dos Índios
3755;35;São Paulo;43253;3543253;Ribeirão Grande
3756;35;São Paulo;43303;3543303;Ribeirão Pires
3757;35;São Paulo;43402;3543402;Ribeirão Preto
3758;35;São Paulo;43600;3543600;Rifaina
3759;35;São Paulo;43709;3543709;Rincão
3760;35;São Paulo;43808;3543808;Rinópolis
3761;35;São Paulo;43907;3543907;Rio Claro
3762;35;São Paulo;44004;3544004;Rio das Pedras
3763;35;São Paulo;44103;3544103;Rio Grande da Serra
3764;35;São Paulo;44202;3544202;Riolândia
3765;35;São Paulo;43501;3543501;Riversul
3766;35;São Paulo;44251;3544251;Rosana
3767;35;São Paulo;44301;3544301;Roseira
3768;35;São Paulo;44400;3544400;Rubiácea
3769;35;São Paulo;44509;3544509;Rubinéia
3770;35;São Paulo;44608;3544608;Sabino
3771;35;São Paulo;44707;3544707;Sagres
3772;35;São Paulo;44806;3544806;Sales
3773;35;São Paulo;44905;3544905;Sales Oliveira
3774;35;São Paulo;45001;3545001;Salesópolis
3775;35;São Paulo;45100;3545100;Salmourão
3776;35;São Paulo;45159;3545159;Saltinho
3777;35;São Paulo;45209;3545209;Salto
3778;35;São Paulo;45308;3545308;Salto de Pirapora
3779;35;São Paulo;45407;3545407;Salto Grande
3780;35;São Paulo;45506;3545506;Sandovalina
3781;35;São Paulo;45605;3545605;Santa Adélia
3782;35;São Paulo;45704;3545704;Santa Albertina
3783;35;São Paulo;45803;3545803;Santa Bárbara d'Oeste
3784;35;São Paulo;46009;3546009;Santa Branca
3785;35;São Paulo;46108;3546108;Santa Clara d'Oeste
3786;35;São Paulo;46207;3546207;Santa Cruz da Conceição
3787;35;São Paulo;46256;3546256;Santa Cruz da Esperança
3788;35;São Paulo;46306;3546306;Santa Cruz das Palmeiras
3789;35;São Paulo;46405;3546405;Santa Cruz do Rio Pardo
3790;35;São Paulo;46504;3546504;Santa Ernestina
3791;35;São Paulo;46603;3546603;Santa Fé do Sul
3792;35;São Paulo;46702;3546702;Santa Gertrudes
3793;35;São Paulo;46801;3546801;Santa Isabel
3794;35;São Paulo;46900;3546900;Santa Lúcia
3795;35;São Paulo;47007;3547007;Santa Maria da Serra
3796;35;São Paulo;47106;3547106;Santa Mercedes
3797;35;São Paulo;47502;3547502;Santa Rita do Passa Quatro
3798;35;São Paulo;47403;3547403;Santa Rita d'Oeste
3799;35;São Paulo;47601;3547601;Santa Rosa de Viterbo
3800;35;São Paulo;47650;3547650;Santa Salete
3801;35;São Paulo;47205;3547205;Santana da Ponte Pensa
3802;35;São Paulo;47304;3547304;Santana de Parnaíba
3803;35;São Paulo;47700;3547700;Santo Anastácio
3804;35;São Paulo;47809;3547809;Santo André
3805;35;São Paulo;47908;3547908;Santo Antônio da Alegria
3806;35;São Paulo;48005;3548005;Santo Antônio de Posse
3807;35;São Paulo;48054;3548054;Santo Antônio do Aracanguá
3808;35;São Paulo;48104;3548104;Santo Antônio do Jardim
3809;35;São Paulo;48203;3548203;Santo Antônio do Pinhal
3810;35;São Paulo;48302;3548302;Santo Expedito
3811;35;São Paulo;48401;3548401;Santópolis do Aguapeí
3812;35;São Paulo;48500;3548500;Santos
3813;35;São Paulo;48609;3548609;São Bento do Sapucaí
3814;35;São Paulo;48708;3548708;São Bernardo do Campo
3815;35;São Paulo;48807;3548807;São Caetano do Sul
3816;35;São Paulo;48906;3548906;São Carlos
3817;35;São Paulo;49003;3549003;São Francisco
3818;35;São Paulo;49102;3549102;São João da Boa Vista
3819;35;São Paulo;49201;3549201;São João das Duas Pontes
3820;35;São Paulo;49250;3549250;São João de Iracema
3821;35;São Paulo;49300;3549300;São João do Pau d'Alho
3822;35;São Paulo;49409;3549409;São Joaquim da Barra
3823;35;São Paulo;49508;3549508;São José da Bela Vista
3824;35;São Paulo;49607;3549607;São José do Barreiro
3825;35;São Paulo;49706;3549706;São José do Rio Pardo
3826;35;São Paulo;49805;3549805;São José do Rio Preto
3827;35;São Paulo;49904;3549904;São José dos Campos
3828;35;São Paulo;49953;3549953;São Lourenço da Serra
3829;35;São Paulo;50001;3550001;São Luiz do Paraitinga
3830;35;São Paulo;50100;3550100;São Manuel
3831;35;São Paulo;50209;3550209;São Miguel Arcanjo
3832;35;São Paulo;50308;3550308;São Paulo
3833;35;São Paulo;50407;3550407;São Pedro
3834;35;São Paulo;50506;3550506;São Pedro do Turvo
3835;35;São Paulo;50605;3550605;São Roque
3836;35;São Paulo;50704;3550704;São Sebastião
3837;35;São Paulo;50803;3550803;São Sebastião da Grama
3838;35;São Paulo;50902;3550902;São Simão
3839;35;São Paulo;51009;3551009;São Vicente
3840;35;São Paulo;51108;3551108;Sarapuí
3841;35;São Paulo;51207;3551207;Sarutaiá
3842;35;São Paulo;51306;3551306;Sebastianópolis do Sul
3843;35;São Paulo;51405;3551405;Serra Azul
3844;35;São Paulo;51603;3551603;Serra Negra
3845;35;São Paulo;51504;3551504;Serrana
3846;35;São Paulo;51702;3551702;Sertãozinho
3847;35;São Paulo;51801;3551801;Sete Barras
3848;35;São Paulo;51900;3551900;Severínia
3849;35;São Paulo;52007;3552007;Silveiras
3850;35;São Paulo;52106;3552106;Socorro
3851;35;São Paulo;52205;3552205;Sorocaba
3852;35;São Paulo;52304;3552304;Sud Mennucci
3853;35;São Paulo;52403;3552403;Sumaré
3854;35;São Paulo;52551;3552551;Suzanápolis
3855;35;São Paulo;52502;3552502;Suzano
3856;35;São Paulo;52601;3552601;Tabapuã
3857;35;São Paulo;52700;3552700;Tabatinga
3858;35;São Paulo;52809;3552809;Taboão da Serra
3859;35;São Paulo;52908;3552908;Taciba
3860;35;São Paulo;53005;3553005;Taguaí
3861;35;São Paulo;53104;3553104;Taiaçu
3862;35;São Paulo;53203;3553203;Taiúva
3863;35;São Paulo;53302;3553302;Tambaú
3864;35;São Paulo;53401;3553401;Tanabi
3865;35;São Paulo;53500;3553500;Tapiraí
3866;35;São Paulo;53609;3553609;Tapiratiba
3867;35;São Paulo;53658;3553658;Taquaral
3868;35;São Paulo;53708;3553708;Taquaritinga
3869;35;São Paulo;53807;3553807;Taquarituba
3870;35;São Paulo;53856;3553856;Taquarivaí
3871;35;São Paulo;53906;3553906;Tarabai
3872;35;São Paulo;53955;3553955;Tarumã
3873;35;São Paulo;54003;3554003;Tatuí
3874;35;São Paulo;54102;3554102;Taubaté
3875;35;São Paulo;54201;3554201;Tejupá
3876;35;São Paulo;54300;3554300;Teodoro Sampaio
3877;35;São Paulo;54409;3554409;Terra Roxa
3878;35;São Paulo;54508;3554508;Tietê
3879;35;São Paulo;54607;3554607;Timburi
3880;35;São Paulo;54656;3554656;Torre de Pedra
3881;35;São Paulo;54706;3554706;Torrinha
3882;35;São Paulo;54755;3554755;Trabiju
3883;35;São Paulo;54805;3554805;Tremembé
3884;35;São Paulo;54904;3554904;Três Fronteiras
3885;35;São Paulo;54953;3554953;Tuiuti
3886;35;São Paulo;55000;3555000;Tupã
3887;35;São Paulo;55109;3555109;Tupi Paulista
3888;35;São Paulo;55208;3555208;Turiúba
3889;35;São Paulo;55307;3555307;Turmalina
3890;35;São Paulo;55356;3555356;Ubarana
3891;35;São Paulo;55406;3555406;Ubatuba
3892;35;São Paulo;55505;3555505;Ubirajara
3893;35;São Paulo;55604;3555604;Uchoa
3894;35;São Paulo;55703;3555703;União Paulista
3895;35;São Paulo;55802;3555802;Urânia
3896;35;São Paulo;55901;3555901;Uru
3897;35;São Paulo;56008;3556008;Urupês
3898;35;São Paulo;56107;3556107;Valentim Gentil
3899;35;São Paulo;56206;3556206;Valinhos
3900;35;São Paulo;56305;3556305;Valparaíso
3901;35;São Paulo;56354;3556354;Vargem
3902;35;São Paulo;56404;3556404;Vargem Grande do Sul
3903;35;São Paulo;56453;3556453;Vargem Grande Paulista
3904;35;São Paulo;56503;3556503;Várzea Paulista
3905;35;São Paulo;56602;3556602;Vera Cruz
3906;35;São Paulo;56701;3556701;Vinhedo
3907;35;São Paulo;56800;3556800;Viradouro
3908;35;São Paulo;56909;3556909;Vista Alegre do Alto
3909;35;São Paulo;56958;3556958;Vitória Brasil
3910;35;São Paulo;57006;3557006;Votorantim
3911;35;São Paulo;57105;3557105;Votuporanga
3912;35;São Paulo;57154;3557154;Zacarias
3913;41;Paraná;103;4100103;Abatiá
3914;41;Paraná;202;4100202;Adrianópolis
3915;41;Paraná;301;4100301;Agudos do Sul
3916;41;Paraná;400;4100400;Almirante Tamandaré
3917;41;Paraná;459;4100459;Altamira do Paraná
3918;41;Paraná;28625;4128625;Alto Paraíso
3919;41;Paraná;608;4100608;Alto Paraná
3920;41;Paraná;707;4100707;Alto Piquiri
3921;41;Paraná;509;4100509;Altônia
3922;41;Paraná;806;4100806;Alvorada do Sul
3923;41;Paraná;905;4100905;Amaporã
3924;41;Paraná;1002;4101002;Ampére
3925;41;Paraná;1051;4101051;Anahy
3926;41;Paraná;1101;4101101;Andirá
3927;41;Paraná;1150;4101150;Ângulo
3928;41;Paraná;1200;4101200;Antonina
3929;41;Paraná;1309;4101309;Antônio Olinto
3930;41;Paraná;1408;4101408;Apucarana
3931;41;Paraná;1507;4101507;Arapongas
3932;41;Paraná;1606;4101606;Arapoti
3933;41;Paraná;1655;4101655;Arapuã
3934;41;Paraná;1705;4101705;Araruna
3935;41;Paraná;1804;4101804;Araucária
3936;41;Paraná;1853;4101853;Ariranha do Ivaí
3937;41;Paraná;1903;4101903;Assaí
3938;41;Paraná;2000;4102000;Assis Chateaubriand
3939;41;Paraná;2109;4102109;Astorga
3940;41;Paraná;2208;4102208;Atalaia
